-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530127,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58903,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528545,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587273,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524679,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582977,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523122,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581246,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520441,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578268,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520472,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578302,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522964,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581071,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522709,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580788,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,0,-0.00341896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513972,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,0,-0.0149451,-0.0172495,-0.00422094,-0.0071482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57108,-0.483611,
-0.483611,0,0,0,0,0,0,0,0,-0.0184508,-0.0166057,-0.0121055,-0.0155849,-0.0293924,-0.00579004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514995,-0.483611,
-0.483611,0,0,-0.0896142,-0.145981,-0.131383,-0.0529163,-0.0862006,-0.0509006,-0.0458105,0,0,0,-0.00882494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572216,-0.483611,
-0.483611,0,0,-0.0995713,0,0,0,-0.0775805,-0.0312465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510759,-0.483611,
-0.483611,0,0,-0.110635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56751,-0.483611,
-0.483611,-0.151762,-0.136586,-0.122928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505278,-0.483611,
-0.483611,-0.425636,-0.418671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56142,-0.483611,
-0.483611,-0.882619,-0.208179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495382,-0.483611,
-0.483611,-2.39337,-2.09608,-1.07057,-0.96351,-0.867159,-0.335574,-0.302016,-0.271815,-0.244633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550424,-0.483611,
-0.483611,-0.7371,0,-0.979776,-0.881798,-0.210067,-0.18906,-0.135576,-0.122019,0.283643,0.255279,0.224261,0.201835,0.323907,0.291516,0.272973,0.245676,0.349042,0.314138,0.441777,0.397599,0.50112,0.451008,0.534294,0.480865,0.535546,0.481991,0.561913,0.505722,-0.483611,
-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,-0.483611,
